resume_id,resume_text,job_category,job_description,suitability_score,feedback,match_skills,missing_skills
R0896,"As a Ruby Developer, I have hands-on experience with Git, Rails, JavaScript, Ruby, PostgreSQL. I have contributed to projects involving JavaScript and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",91,Consider adding experience with: RSpec. Mention teamwork or leadership experience. Add quantifiable achievements to stand out.,"Git, Rails, JavaScript, Ruby, PostgreSQL",RSpec
R0897,"As a Ruby Developer, I have hands-on experience with Rails, Git, RSpec, JavaScript, PostgreSQL, Ruby. I have contributed to projects involving Git and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",100,Resume is strong and matches well with job description. Include internships or volunteer work if available. Mention teamwork or leadership experience.,"Rails, Git, RSpec, JavaScript, PostgreSQL, Ruby",
R0898,"As a Ruby Developer, I have hands-on experience with Ruby, RSpec, Git. I have contributed to projects involving Ruby and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",67,"Consider adding experience with: JavaScript, PostgreSQL. Expand on tools you've used professionally. Add quantifiable achievements to stand out.","Ruby, RSpec, Git","JavaScript, PostgreSQL, Rails"
R0899,"As a Ruby Developer, I have hands-on experience with Ruby, Rails, JavaScript, RSpec, Git, PostgreSQL. I have contributed to projects involving Ruby and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",100,Resume is strong and matches well with job description. Add quantifiable achievements to stand out. Add project links to showcase work.,"Ruby, Rails, JavaScript, RSpec, Git, PostgreSQL",
R0900,"As a Ruby Developer, I have hands-on experience with RSpec, JavaScript, Ruby, Git. I have contributed to projects involving Ruby and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",79,"Consider adding experience with: PostgreSQL, Rails. Include internships or volunteer work if available. Include certifications related to your role.","RSpec, JavaScript, Ruby, Git","PostgreSQL, Rails"
R0901,"As a Ruby Developer, I have hands-on experience with RSpec, Rails, Ruby, PostgreSQL. I have contributed to projects involving RSpec and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",79,"Consider adding experience with: JavaScript, Git. Include internships or volunteer work if available. Add quantifiable achievements to stand out.","RSpec, Rails, Ruby, PostgreSQL","JavaScript, Git"
R0902,"As a Ruby Developer, I have hands-on experience with JavaScript, PostgreSQL, Rails, Ruby, Git. I have contributed to projects involving Git and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",91,Consider adding experience with: RSpec. Include certifications related to your role. List recent tech stacks and tools.,"JavaScript, PostgreSQL, Rails, Ruby, Git",RSpec
R0903,"As a Ruby Developer, I have hands-on experience with RSpec, Rails, PostgreSQL, Ruby, JavaScript, Git. I have contributed to projects involving Rails and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",100,Resume is strong and matches well with job description. Include certifications related to your role. Mention teamwork or leadership experience.,"RSpec, Rails, PostgreSQL, Ruby, JavaScript, Git",
R0904,"As a Ruby Developer, I have hands-on experience with RSpec, JavaScript, Rails, Ruby, PostgreSQL. I have contributed to projects involving RSpec and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",91,Consider adding experience with: Git. Add quantifiable achievements to stand out. Expand on tools you've used professionally.,"RSpec, JavaScript, Rails, Ruby, PostgreSQL",Git
R0905,"As a Ruby Developer, I have hands-on experience with Rails, RSpec, PostgreSQL, Git. I have contributed to projects involving PostgreSQL and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",79,"Consider adding experience with: JavaScript, Ruby. Mention teamwork or leadership experience. Include internships or volunteer work if available.","Rails, RSpec, PostgreSQL, Git","JavaScript, Ruby"
R0906,"As a Ruby Developer, I have hands-on experience with Git, JavaScript, PostgreSQL, RSpec, Ruby. I have contributed to projects involving PostgreSQL and collaborated in agile teams to deliver high-quality solutions. My goal is to apply ruby developer skills effectively in challenging environments.",Ruby Developer,"This role requires expertise in Ruby, Rails, PostgreSQL, JavaScript, RSpec, Git.",91,Consider adding experience with: Rails. Expand on tools you've used professionally. Add quantifiable achievements to stand out.,"Git, JavaScript, PostgreSQL, RSpec, Ruby",Rails
